评分,评论时间,评论内容 
5,2022-02-27 08:30:53,鞋子不错 以后继续购买 真心不错 有什么问题客服也会及时给解决
5,2021-08-05 20:56:43,尺码大小：大小尺码合适舒适程度：非常舒适，适合春秋
5,2021-03-14 22:03:37,颜色容易搭配，材质很好，没有异味，质量也不错，大小合适，做工精良，出口品质，最满意的一次淘货，很喜欢，下次会再来！(*^__^*)非常满意的一次购物，物有所值，比实体店里实惠多了！💚赶上做活动的时候买的，这个价格一分钱一分货❤️，从外观看很美💙，材质做工都不错💜，感觉买值了，还有物流超级快，点赞！
5,2020-12-22 12:56:47,很好 喜欢这个款这个配色很久了 终于有码子了 活动价OK 配送速度一般
5,2022-09-26 14:35:21,真的很好，性价比也很高，质量也很好，物流也快啊！一天就到货了！
5,2020-08-28 00:02:51,这双奶茶m2k挺好看的，蛮容易搭配衣服的，穿起来很舒服，码数也合适，做工一般般，就是第一双出了点小问题，换货后完美，夏天穿蛮透气的，搞活动的时候买的，价格很实惠，快递速度很快，包装完美，有需要还会再来！！好评！！！
5,2021-01-05 08:25:35,尺码大小：合适透气性能：一般舒适程度：一般其他特色：好看 很百搭
5,2021-06-08 14:57:23,m2k nike 耐克 tekno  白奶茶 女款这双鞋真的太美，好看了，真心爱了，喜欢的小姐妹们赶紧下手吧，下面附几张我的上脚穿搭，希望能拉更多的小姐妹们入手这双鞋。
5,2020-03-05 18:14:48,鞋子质量很好，大品牌值得信赖，款式好看，价格优惠，快递配送快
5,2022-11-15 12:23:25,尺码大小：非常的合适非常好透气性能：很棒
5,2021-07-07 17:30:28,喜欢了很久的白色鞋子，一直没买到，这次买了奶茶色，颜色也很好看。鞋子穿上不磨脚，挺舒适，夏天有点热&hellip;&hellip;
5,2021-10-06 11:48:26,尺寸刚刚好，质量也非常好，店家的包装太用心了，值得推荐！正品店铺，放心购买，客服态度也很OK，整个购物过程非常顺利！下次还会再来的！赞！质量没得说，跟专卖店一样，特别特别喜欢，而且价格优惠
5,2021-11-08 18:34:45,可以，鞋子非常不错，还有一点点的增高的效果，哦觉得配色还是非常好看的，配运动裤还有阔腿裤都是不错的，走一天也还是很舒服。🉑️
5,2021-07-01 13:00:21,M2K系列是耐克很经典的一个系列，老爹鞋里面，m2k的颜值也是能排的上号的，这款的配色比较偏素雅，很好搭配衣服，物流走的京东很不错！
5,2022-11-20 16:01:40,鞋子配色版型帅气，做工精致，上脚效果很好。
5,2020-03-08 19:24:25,标准尺码  开始还担心会大 挺好的  穿着很舒服  也很透气  非常好看 百搭
5,2022-11-02 10:37:53,个人觉得颜色是那种淡淡的粉色很低调也很喜欢穿起来也很舒服喜欢的集美赶紧种草，并且价格也能接受.
5,2023-04-22 17:30:39,很好看吧，我觉得不错跑步应该很好吧
3,2023-02-03 21:19:38,外观颜色，做工细节看起来都很不错，上脚也很舒服😊，真的是太完美了哎。。。
5,2018-11-20 17:30:51,鞋子一到就立马试穿了，感觉很不错，码数也刚刚好，拜倒在m2k的颜值下
5,2022-12-06 23:25:27,质量很好，做工细致，包裹很严实，快递服务态度好，绝对好评！
5,2020-06-24 12:20:46,喜欢  显腿型好看舍友入手的另一个配色 都很好看
5,2022-12-28 12:53:39,物流很快，保护很严实，尺码标准，大小合适，穿上去很舒服特别舒服，价格便宜很多真的太棒了，一次完美的购物体验
5,2022-11-19 21:39:01,😃超级好用！还很美观！墙裂推荐！有需要再回购！
5,2022-11-13 07:31:23,颜色很高级，鞋型很帅呆，老爹鞋，又很休闲好看。
5,2020-04-02 10:08:59,不错的 很合脚 舒服不累脚 京东自营店信的过 送朋友的很漂亮😍😍😍
5,2021-06-23 10:11:39,奶茶配色可以说非常惊艳了！大小非常合适，真的很好看！
5,2020-06-21 09:41:02,试了这款运动鞋，觉得很舒服、鞋样好、质量不错，挺柔软的，配各种颜色的衣服都可以，确实好。
5,2022-11-23 11:37:52,是正品，而且价格不贵，用着也很大气，一直在用，很好🎉✨
5,2020-01-14 17:59:17,好看好看 物流超快 鞋子好搭衣服 好不容易买到的
5,2022-09-13 12:16:40,收到货后试了一下，很不错，质量很好，值得拥有！五星好评！666
5,2020-11-05 22:43:27,尺码大小刚刚好，透气还行，穿着很舒服 好看
5,2022-11-13 20:10:10,鞋子收到了，上脚非常好看，很舒服，脚感很好，包裹也不错，配上一条长裤，嘎嘎帅，必须安排起来，而且双十一还挺实惠，值得购买！！！
5,2020-11-19 20:15:34,尺码大小：尺码正好，按平时穿的买就好舒适程度：包裹性很好 暴走不累
5,2022-10-24 10:09:55,👉Nike M2k白银老爹鞋简直就是一双神仙级的运动鞋呀！一眼就深深地爱上了这个颜色，特别是小个子的女生必须盘它👉这双Nike M2k上脚真是太美了，而且脚感非常舒服，让你一秒迅速增高5cm，秒变大长腿，简直太赞了吧！👍👍👍👉感觉有了这双鞋子就再也不用为买鞋发愁了，一年四季任何时候都可以穿！白银配色属于百搭的颜色，非常好搭配衣服，特别是夏天，因为夏天都喜欢穿裙子和短裤，搭配起来超酷！😎😎😎下身失踪穿法特别显长腿，并且可以修饰腿型显腿型很好看！
5,2022-08-27 00:25:53,这款鞋子很百搭，帅气的鞋子，很舒服又容易整理
5,2022-06-13 10:49:14,尺码大小：合适舒适程度：很舒适其他特色：非常有质感
5,2021-08-11 09:25:52,灰绿薄荷的配色简直不要太帅，这颜值无敌了，上脚之后即舒适又增高，哈哈，休闲出街压马路的必备神器啊，而且很好搭配，配上什么衣服都合适。
5,2020-11-28 20:47:48,从没想过这么实惠的价格能买到这么好的宝贝，下次还来你家已经收到啦，很不错，还有赠品，性价比太高啦，爱了爱了🌵值得购买！没有什么味道，用起来还可以😘，没有不舒服的地方😶，所以我还蛮喜欢的(๑&bull;̀ㅂ&bull;́)و✧价格超优惠，性能也非常棒，完美的一次购物宝贝已收到🎈，超级喜欢，颜值高又实用，超级喜欢！❥❥❥用了觉得很不错，商品质量好，发货也挺快的，总之就是很赞了好！非常好！质量好，和实体店一样，颜色正，是我喜欢的物超所值，非常满意，期间有点小插曲，店家细致周到的服务让人很感动，祝生意兴隆，还会再来双11搞活动买的，外观和描述一致，美观实用，材质手感都不错，好评！完美，产品很惊艳，性价比合适，希望用的长久！宝贝做工真的非常精细，细节真的棒，爱了爱了
5,2021-08-19 11:33:44,尺码大小：正常码透气性能：还可以舒适程度：非常好非常好柔软程度：很棒其他特色：m2k里面很特别的一个颜色很喜欢
5,2022-11-13 16:03:28,鞋子非常低好看，质量也很好，快递也超级快，两三天就到了，客服也是很好，有问必答。购物体验分拉满，穿着也超级好看舒服很满意。
5,2020-11-07 21:47:12,很漂亮，穿着舒适，码数正，值得购买
5,2021-06-22 22:12:14,鞋子已经收到啦，非常的满意，趁着京东6.18购买的，价格给力，尺码大小正合适，透气不错，非常柔软，京东物流很快，服务很好，爱了
5,2022-07-27 16:34:40,活动期间买的 非常优惠 穿上非常好看 运动这块耐克yyds
5,2021-06-20 15:23:21,这款鞋子也太好看了，简直把我女朋友美哭了哦，穿起来很舒服，颜值超级超级无敌高！走起路来感觉美的很，希望以后能继续加大优惠力度！
5,2021-07-06 10:50:42,尺码大小：大小刚好合适舒适程度：非常软 弹性十足
5,2021-01-06 21:19:28,鞋子款式很喜欢 质量相对来说也还可以  上身特别显高 显腿长
5,2021-06-21 22:43:32,nike 耐克 m2k tekno 这款灰薄荷蓝配色真的是很少女，而且满满的夏天凉爽的氛围，鞋子很舒服，也很修饰身材，显得腿又细又长～
5,2021-06-22 22:09:49,鞋子收到了，非常满意，趁着京东6.18活动，果断下手，尺码正合适，透气很好，非常舒适，爱了爱了，京东物流很快，大家买买买！
5,2023-01-02 17:23:26,非常得好，现在非常的不错
5,2021-08-26 09:14:59,鞋型很好看，活动价格便宜，不错！
5,2020-09-17 09:41:04,今天刚看见，比我买的还便宜三十几，不让我看见也还好&hellip;&hellip;真好，简直不要在这买，比较坑！
5,2021-08-02 23:27:10,百搭休闲舒适，非常适合夏天穿，也能懂也没问题哦
5,2021-06-22 22:48:13,宝贝太棒了   推荐购买  谁买谁知道  推荐够买哦  铁汁们冲冲冲尺码大小：合适透气性能：挺好的舒适程度：很舒服
5,2023-03-17 00:01:27,合适非常喜欢 穿了很久回来评价的
5,2022-12-04 21:59:39,收到货，第一时间拆包装，质量非常好，与卖家描述一致，完全超出我的期望值，包装很仔细、严实，总的来说这次是很满意的一次购物，感谢卖家。②正品，质量好，价格低，性比价高，物美价廉，物有所值，朋友看了都说好。客服服务热情都到。物流很给力③包装很好，快递给力，卖家很有信誉，发货速度也很快。价格更是比别家的实惠多了④质量非常好，与卖家描述的完全一致，完全超出期望值，包装非常仔细，很满意的一次购物
5,2022-09-20 11:34:08,便宜又实惠，买了好多，宝贝一如既往的好😊，性价比非常高，大品牌值得信赖👍。鞋子质量很好，穿着很舒服，没有味道，很透气。
5,2022-12-19 18:10:01,包装很完美，颜值很高，感觉物超所值！客服也非常耐心细致，发货快物流给力，以后还会再来☺️
5,2022-11-14 09:54:06,尺码大小：大小很合适啊，一点都不偏码，跟脚很契合透气性能：挺透气的穿着走路走一天脚都不臭的，很是不错舒适程度：底部很软很舒服，很适合户外运动跑步，长时间走路也不错柔软程度：底部很软很舒服，很弹其他特色：产品质量，客服服务态度特别好，很喜欢，好评
5,2021-07-01 13:17:33,这个鞋子呢外观十分的好看，透气性能：这个也还是很不错的尺码大小：设个就是正常的尺码舒适程度：第一脚上脚觉得特别的一般柔软程度：一半一半世界第三其他特色：外观真的绝了好看的不行！！！
5,2021-01-18 01:02:20,非常满意😘，材质做工非常好，而且百搭，手感也很棒，非常nice，实用性非常强，赞👍尺码大小:很正，码数标准透气性能:透气舒适，标准乔1舒适程度:底硬 柔软程度:不软其他:轻便舒适
5,2021-07-19 17:12:53,穿起来很好看哦，码数刚刚好
5,2021-10-27 12:32:38,秋冬穿非常好看，喜欢的可以购入了，小姐妹们，可以直接购买了，哈哈哈，很开心，女生要对自己好一点喜欢就去购买&hellip;&hellip;
5,2020-12-11 20:44:16,尺码大小：刚好合适透气性能：很好舒适程度：舒服其他特色：显脚小
5,2020-11-06 13:06:48,尺码大小：刚好透气性能：好舒适程度：好柔软程度：一般其他特色：外观很漂亮
5,2022-11-19 18:01:19,非常漂亮。颜色也不错。非常不错。很好
5,2022-11-23 11:38:12,第一次在网上购买，也是看评价才买的，质量还不错，也很便宜，有需要的朋友可放心购买
5,2022-12-26 20:36:14,总体还不错，价格也很合适，尺码很正，平时都是鞋码，这个买来也正好，鞋子防滑程度还可以，不很沉，上脚也挺好看的，中间有过价格问题的争议，京东很快就给解决了，京东的售后真的赞
5,2022-11-20 13:14:06,非常感谢京东给予的优质的服务，从仓储管理、物流配送等各方面都是做的非常好的。送货及时，配送员也非常的热情，有时候不方便收件的时候，也安排时间另行配送。同时京东在售后管理上也非常好的，以解客户忧患，排除万难。给予我们非常好的购物体验。
